ticker,degree,weighted_degree,betweenness,eigenvector,community,rank_degree,rank_weighted_degree,rank_betweenness,rank_eigenvector
SCSC,1,0.5602228627134477,0.0,4.168757056521223e-06,4,1427.0,1907.0,1254.0,566.0
SCVL,1,0.6395290215590754,0.0,1.0618187432356304e-13,48,1427.0,1604.0,1254.0,3185.0
SCWO,1,0.09195162290727966,0.0,1.0810796178385278e-13,8,1427.0,3445.0,1254.0,3184.0
DARE,1,0.14929234422281823,0.0,7.647504582440161e-10,20,1427.0,3320.0,1254.0,2213.0
DBL,1,0.5684100909844588,0.0,1.1203128009564976e-07,29,1427.0,1875.0,1254.0,1306.0
DBRG,1,0.5500665991440544,0.0,1.0517086325260498e-06,29,1427.0,1962.0,1254.0,792.0
DBVT,1,0.16400424892605875,0.0,3.3106710272002205e-08,29,1427.0,3276.0,1254.0,1506.0
CWBC,1,0.6357181105253195,0.0,0.0007359486056158843,40,1427.0,1622.0,1254.0,214.0
CWCO,1,0.43058624906578014,0.0,1.0368721110922672e-13,8,1427.0,2447.0,1254.0,3190.0
CWEN,1,0.5431496873502274,0.0,4.57963234137828e-12,8,1427.0,1993.0,1254.0,2910.0
CWH,1,0.6437535190105989,0.0,5.70435816412672e-10,4,1427.0,1581.0,1254.0,2266.0
CWST,1,0.5742044262917315,0.0,3.537523909095455e-10,43,1427.0,1853.0,1254.0,2367.0
CX,1,0.6318285397237281,0.0,1.7108702556183825e-08,32,1427.0,1635.0,1254.0,1605.0
SGA,1,0.3448216909619283,0.0,4.316640695497741e-05,40,1427.0,2737.0,1254.0,389.0
SGC,1,0.454076299607593,0.0,2.3737013274067023e-05,1,1427.0,2350.0,1254.0,415.0
SGLY,1,0.21978278218041464,0.0,2.899908343128716e-17,25,1427.0,3091.0,1254.0,3454.0
SGMO,1,0.3839310033187313,0.0,3.099058785431561e-11,20,1427.0,2596.0,1254.0,2670.0
SGRP,1,0.15646668111505668,0.0,6.816171662470614e-13,42,1427.0,3297.0,1254.0,3042.0
SGRY,1,0.5509392719203611,0.0,8.412465963601252e-12,52,1427.0,1957.0,1254.0,2817.0
AKBA,1,0.34005826761742286,0.0,5.21523673555227e-07,42,1427.0,2750.0,1254.0,998.0
AKO-A,1,0.25432971381704617,0.0,1.7951801928479431e-12,12,1427.0,3001.0,1254.0,2986.0
AKTX,1,0.13035128583518188,0.0,5.933526510101074e-08,29,1427.0,3378.0,1254.0,1420.0
ALDX,1,0.264465446166627,0.0,4.055922297659329e-07,42,1427.0,2966.0,1254.0,1077.0
ALG,1,0.6056739677602389,0.0,1.1389541887667674e-07,16,1427.0,1728.0,1254.0,1303.0
ALGN,1,0.5252978486308868,0.0,3.908871377810131e-06,4,1427.0,2072.0,1254.0,591.0
ALGT,1,0.6659621428522452,0.0,2.1720791733931844e-13,18,1427.0,1491.0,1254.0,3129.0
ALKS,1,0.436887529281817,0.0,2.190932605438359e-09,20,1427.0,2424.0,1254.0,1933.0
SEIC,1,0.70336768648801,0.0,0.00013097010279713967,54,1427.0,1370.0,1254.0,337.0
SELF,1,0.22799433143611225,0.0,2.785628803091288e-08,29,1427.0,3066.0,1254.0,1535.0
SEM,1,0.5644399675057906,0.0,1.7279091047968883e-08,52,1427.0,1890.0,1254.0,1603.0
SENEB,1,0.26720236914964146,0.0,1.7629747180513902e-06,17,1427.0,2956.0,1254.0,734.0
SENS,1,0.35557565793193385,0.0,5.453216140008582e-07,42,1427.0,2700.0,1254.0,981.0
SEVN,1,0.6032321047045736,0.0,1.112754595539712e-07,29,1427.0,1736.0,1254.0,1307.0
SFBC,1,0.29642330453292554,0.0,5.710232649855325e-12,14,1427.0,2885.0,1254.0,2876.0
CXH,1,0.683891892715582,0.0,5.7030903277585035e-09,33,1427.0,1431.0,1254.0,1750.0
CXT,1,0.6967667481506405,0.0,2.974950770808035e-06,16,1427.0,1390.0,1254.0,664.0
CYD,1,0.28590129578260803,0.0,3.1022546383371963e-12,16,1427.0,2911.0,1254.0,2952.0
CYH,1,0.49919799254148844,0.0,7.622412068300125e-12,52,1427.0,2167.0,1254.0,2832.0
CYPH,1,0.21785175150483263,0.0,3.3410405378863266e-07,42,1427.0,3100.0,1254.0,1134.0
CYRX,1,0.35703869877646455,0.0,5.475653778156478e-07,42,1427.0,2694.0,1254.0,978.0
CULP,1,0.29504994578526733,0.0,4.5249754604216197e-07,42,1427.0,2889.0,1254.0,1043.0
CVEO,1,0.4279894649141744,0.0,3.1945250338524317e-09,10,1427.0,2459.0,1254.0,1844.0
CVGI,1,0.4743169577233685,0.0,8.919407380190591e-08,16,1427.0,2265.0,1254.0,1333.0
CVGW,1,0.3070984850044171,0.0,0.00033560414795156103,40,1427.0,2860.0,1254.0,304.0
CVLG,1,0.559742013360925,0.0,1.899041279650941e-14,16,1427.0,1913.0,1254.0,3277.0
SJT,1,0.36410669649888266,0.0,6.847977872798314e-11,10,1427.0,2671.0,1254.0,2608.0
SKE,1,0.24168000814127472,0.0,5.441694869870936e-11,26,1427.0,3034.0,1254.0,2632.0
SKM,1,0.4944178820561899,0.0,2.2807710650283832e-15,22,1427.0,2186.0,1254.0,3376.0
SKY,1,0.636710673569623,0.0,7.641523103509475e-12,55,1427.0,1617.0,1254.0,2831.0
SKYE,1,0.10599535089034949,0.0,5.429614868426182e-10,20,1427.0,3430.0,1254.0,2280.0
SKYW,1,0.7066503152743836,0.0,7.948033480501615e-13,18,1427.0,1360.0,1254.0,3034.0
SLAB,1,0.696046779744899,0.0,2.1794375859959723e-10,57,1427.0,1391.0,1254.0,2432.0
SGU,1,0.331356309473389,0.0,3.925781581420055e-08,29,1427.0,2780.0,1254.0,1483.0
SHAK,1,0.5290224693042992,0.0,2.3977526613439045e-15,19,1427.0,2050.0,1254.0,3374.0
SHW,1,0.6504783606714205,0.0,1.2046349977020411e-14,31,1427.0,1559.0,1254.0,3300.0
SIEB,1,0.25826750959635547,0.0,3.960868862516186e-07,42,1427.0,2985.0,1254.0,1085.0
SIF,1,0.12718999718287818,0.0,8.834365632569201e-13,5,1427.0,3388.0,1254.0,3029.0
SIFY,1,0.2703413581349856,0.0,4.146037065833978e-07,42,1427.0,2947.0,1254.0,1070.0
SIG,1,0.5224464070544871,0.0,3.8876530949016144e-06,4,1427.0,2081.0,1254.0,592.0
SIGA,1,0.2604297618846496,0.0,1.937922351698608e-06,4,1427.0,2979.0,1254.0,726.0
SIGI,1,0.6679665233721879,0.0,2.095971044225674e-07,54,1427.0,1487.0,1254.0,1232.0
SIM,1,0.19505415680067562,0.0,5.281691695653354e-09,32,1427.0,3170.0,1254.0,1762.0
SIMO,1,0.46274444141496635,0.0,9.071890327227664e-12,57,1427.0,2317.0,1254.0,2809.0
SINT,1,0.1541406311153682,0.0,2.1448256360683972e-11,42,1427.0,3306.0,1254.0,2714.0
SIRI,1,0.4263156841829693,0.0,6.538106638812522e-07,42,1427.0,2463.0,1254.0,911.0
CVLT,1,0.4411966082563444,0.0,3.2830532211298027e-06,4,1427.0,2408.0,1254.0,639.0
CVM,1,0.19495262546137815,0.0,2.7836502240455023e-16,11,1427.0,3172.0,1254.0,3425.0
CVNA,1,0.46963418364866766,0.0,8.850697511362524e-13,59,1427.0,2284.0,1254.0,3028.0
CVR,1,0.16435911125313893,0.0,3.196559428582915e-12,24,1427.0,3274.0,1254.0,2951.0
CVSA,1,0.4762213310653394,0.0,2.547932396396615e-08,39,1427.0,2255.0,1254.0,1548.0
CVU,1,0.2833074271570002,0.0,4.3448886331051135e-07,42,1427.0,2917.0,1254.0,1058.0
CVV,1,0.224433894114108,0.0,3.441986273377496e-07,42,1427.0,3074.0,1254.0,1125.0
CSWC,1,0.6517889649491275,0.0,4.5271945348624256e-12,5,1427.0,1553.0,1254.0,2914.0
CTDD,1,0.9370783562934292,0.0,4.478465446336087e-09,29,1427.0,1200.0,1254.0,1788.0
CTGO,1,0.15606484234353227,0.0,1.225527026621224e-10,26,1427.0,3298.0,1254.0,2526.0
CTLP,1,0.339524800608202,0.0,5.207055323692523e-07,42,1427.0,2752.0,1254.0,1000.0
CTMX,1,0.32677287126225896,0.0,2.637683157936528e-11,20,1427.0,2797.0,1254.0,2682.0
SNDX,1,0.38119961363232285,0.0,1.911665146626867e-09,20,1427.0,2609.0,1254.0,1984.0
SNES,1,0.12360262319145666,0.0,7.487046223722209e-08,29,1427.0,3397.0,1254.0,1365.0
SNEX,1,0.5576374484847202,0.0,0.0002562493626734568,54,1427.0,1923.0,1254.0,318.0
SLAI,1,0.382517534098933,0.0,5.988016289175848e-09,42,1427.0,2602.0,1254.0,1747.0
SLGN,1,0.5476286008449867,0.0,3.3935914504033843e-08,4,1427.0,1978.0,1254.0,1503.0
SLM,1,0.6147566618840288,0.0,1.399599705345175e-06,54,1427.0,1695.0,1254.0,754.0
SLNG,1,0.18884830672053482,0.0,6.045577911408982e-10,10,1427.0,3191.0,1254.0,2246.0
SLNH,1,0.26879697695858207,0.0,4.2078088795984015e-09,42,1427.0,2953.0,1254.0,1797.0
SLNO,1,0.19248733245948857,0.0,1.4383611515471867e-13,20,1427.0,3179.0,1254.0,3160.0
SLP,1,0.3569651659177516,0.0,5.474526055931943e-07,42,1427.0,2696.0,1254.0,979.0
SLSN,1,0.1186370803719774,0.0,4.671762649741738e-07,54,1427.0,3409.0,1254.0,1032.0
SMBC,1,0.6749602897670713,0.0,0.0008789972476242407,40,1427.0,1461.0,1254.0,181.0
SMBK,1,0.6506345524983431,0.0,0.0009104034846039288,40,1427.0,1558.0,1254.0,176.0
SMC,1,0.5179857862678231,0.0,1.8734498378074226e-09,10,1427.0,2097.0,1254.0,1989.0
SMCI,1,0.38372981441547704,0.0,1.4336583608101957e-10,57,1427.0,2598.0,1254.0,2499.0
SII,1,0.5018325139851959,0.0,1.1299318552986633e-10,26,1427.0,2158.0,1254.0,2538.0
SNY,1,0.5310270807244604,0.0,1.863179261368721e-09,36,1427.0,2042.0,1254.0,1991.0
SOBR,1,0.10232992685266395,0.0,7.704556992574737e-18,11,1427.0,3432.0,1254.0,3460.0
SOHU,1,0.44158002713959343,0.0,4.632854795873584e-15,22,1427.0,2407.0,1254.0,3345.0
SONY,1,0.48908152934500687,0.0,8.375106645917155e-07,29,1427.0,2208.0,1254.0,821.0
SOS,1,0.25424704451568586,0.0,3.899209790588324e-07,42,1427.0,3002.0,1254.0,1093.0
SOTK,1,0.1359867000043714,0.0,2.328656975638636e-07,29,1427.0,3359.0,1254.0,1216.0
SOWG,1,0.13115151208166806,0.0,3.491244258933867e-08,29,1427.0,3372.0,1254.0,1498.0
SMG,1,0.5023870863132902,0.0,7.704760735165374e-07,42,1427.0,2153.0,1254.0,842.0
SMID,1,0.25387661649611915,0.0,3.893528794125408e-07,42,1427.0,3003.0,1254.0,1094.0
SMMT,1,0.3317533699277615,0.0,1.30494930538621e-11,20,1427.0,2777.0,1254.0,2782.0
SMTC,1,0.6144860048610606,0.0,1.8770738122630457e-10,57,1427.0,1696.0,1254.0,2454.0
SMTI,1,0.1294015299196217,0.0,4.234578986443079e-09,54,1427.0,3381.0,1254.0,1795.0
SNA,1,0.6581702860451882,0.0,7.02129836625523e-08,16,1427.0,1521.0,1254.0,1381.0
SNBR,1,0.4481201706910866,0.0,4.514377704036626e-12,55,1427.0,2380.0,1254.0,2915.0
SND,1,0.4667882554723128,0.0,2.390841879351978e-09,10,1427.0,2302.0,1254.0,1909.0
SNDA,1,0.3605752338824644,0.0,2.51418068183659e-13,14,1427.0,2682.0,1254.0,3113.0
CRWS,1,0.23720495151733026,0.0,3.408430622293651e-07,29,1427.0,3043.0,1254.0,1127.0
CSBR,1,0.22017029774459043,0.0,4.6512134985678187e-07,29,1427.0,3090.0,1254.0,1035.0
CSGP,1,0.5350914995296328,0.0,3.825795210246234e-10,30,1427.0,2028.0,1254.0,2352.0
CSGS,1,0.4246289366447886,0.0,0.0005765308969137766,40,1427.0,2465.0,1254.0,246.0
SPWH,1,0.2902855511252521,0.0,3.814122170021636e-16,55,1427.0,2898.0,1254.0,3420.0
SPXC,1,0.6491724081840169,0.0,2.7717395545070477e-06,16,1427.0,1568.0,1254.0,683.0
SQNS,1,0.2462841141659937,0.0,3.7770878755022075e-07,42,1427.0,3019.0,1254.0,1101.0
AIFC,1,0.19379063174823036,0.0,1.1738581109005348e-07,29,1427.0,3176.0,1254.0,1297.0
AIFF,1,0.10162978364123175,0.0,3.791789860135988e-09,4,1427.0,3433.0,1254.0,1814.0
SNFCA,1,0.262911355865667,0.0,2.9171669290017466e-06,40,1427.0,2973.0,1254.0,671.0
SNGX,1,0.16020810799758112,0.0,7.468308051246041e-09,4,1427.0,3285.0,1254.0,1727.0
SNN,1,0.5610880777772973,0.0,2.2016114271368938e-11,50,1427.0,1903.0,1254.0,2709.0
SNOA,1,0.15940553875920202,0.0,1.6760285803894982e-09,42,1427.0,3288.0,1254.0,2049.0
SNPS,1,0.8070023060612757,0.0,1.1451122291870118e-10,35,1427.0,1259.0,1254.0,2536.0
SNT,1,0.19161375334505493,0.0,3.097055856324491e-07,29,1427.0,3184.0,1254.0,1162.0
SNX,1,0.6711678476862495,0.0,2.7431247335621278e-14,57,1427.0,1469.0,1254.0,3261.0
SRPT,1,0.35819588427497706,0.0,1.7963045164813997e-09,20,1427.0,2692.0,1254.0,2014.0
SPB,1,0.5324263393936204,0.0,1.1247786836585055e-06,29,1427.0,2039.0,1254.0,786.0
SPCB,1,0.17641792639251844,0.0,2.47652088233547e-09,42,1427.0,3226.0,1254.0,1901.0
SPH,1,0.5102828763756622,0.0,1.8455899704796813e-09,10,1427.0,2124.0,1254.0,1999.0
SPNT,1,0.5470733826113858,0.0,1.9103803413638866e-05,54,1427.0,1981.0,1254.0,425.0
SPOK,1,0.3416554133382553,0.0,3.9122540533264625e-06,17,1427.0,2745.0,1254.0,590.0
SPSC,1,0.507782593988509,0.0,3.7785360304922633e-06,4,1427.0,2134.0,1254.0,602.0
CTO,1,0.49642007340336114,0.0,3.482549212271953e-10,11,1427.0,2180.0,1254.0,2372.0
CTRA,1,0.656604267047498,0.0,6.689588368849754e-15,10,1427.0,1532.0,1254.0,3330.0
CTRN,1,0.50391877521181,0.0,7.72825118069095e-07,42,1427.0,2147.0,1254.0,841.0
CTS,1,0.5988703453830904,0.0,9.184457260679925e-07,42,1427.0,1746.0,1254.0,810.0
CTSO,1,0.24187296987509008,0.0,3.70943722870895e-07,42,1427.0,3033.0,1254.0,1109.0
CTXR,1,0.16011327695225056,0.0,2.4555457794416693e-07,42,1427.0,3286.0,1254.0,1211.0
CRVL,1,0.4888641067717081,0.0,2.9569527145764976e-10,29,1427.0,2209.0,1254.0,2398.0
CRVO,1,0.12327957178818398,0.0,1.0870789186744786e-16,24,1427.0,3399.0,1254.0,3441.0
CRVS,1,0.2829541998616183,0.0,1.4189775190934881e-09,20,1427.0,2918.0,1254.0,2096.0
SSTK,1,0.41067379571364615,0.0,2.6286624963398967e-08,4,1427.0,2515.0,1254.0,1541.0
ST,1,0.7236662291207657,0.0,5.763042293155906e-08,4,1427.0,1332.0,1254.0,1426.0
STAA,1,0.3784060542857984,0.0,5.803350023198555e-07,42,1427.0,2621.0,1254.0,949.0
STC,1,0.6851920409159056,0.0,7.165039675665386e-12,55,1427.0,1424.0,1254.0,2842.0
STE,1,0.5758169066929623,0.0,2.2594047725496715e-11,50,1427.0,1845.0,1254.0,2703.0
AIFU,1,0.1989567853596031,0.0,1.2680638621511997e-10,22,1427.0,3162.0,1254.0,2519.0
AIM,1,0.1696444112632838,0.0,9.090769746666214e-12,42,1427.0,3250.0,1254.0,2807.0
AIN,1,0.6346978468805659,0.0,4.690220449798635e-08,4,1427.0,1626.0,1254.0,1454.0
AIOS,1,0.16025101416139084,0.0,7.9230212469844785e-16,35,1427.0,3284.0,1254.0,3408.0
AIRG,1,0.3084068349048228,0.0,4.729820763248622e-07,42,1427.0,2853.0,1254.0,1026.0
AIRI,1,0.19975038548291213,0.0,6.197836753147264e-08,29,1427.0,3156.0,1254.0,1411.0
AIRT,1,0.1872719341002831,0.0,2.2187255488981887e-08,29,1427.0,3196.0,1254.0,1566.0
AIV,1,0.6822629547405664,0.0,1.899821485549994e-10,11,1427.0,1437.0,1254.0,2452.0
AIXC,1,0.15088364308707528,0.0,1.1799707363189532e-11,20,1427.0,3315.0,1254.0,2790.0
SRI,1,0.5263899120250305,0.0,8.072875350598288e-07,42,1427.0,2068.0,1254.0,832.0
SRL,1,0.19391905387604103,0.0,3.7076663678599173e-07,29,1427.0,3175.0,1254.0,1110.0
BTI,1,0.550322705120968,0.0,3.628467972342201e-12,15,1427.0,1960.0,1254.0,2943.0
BTT,1,0.7065266876930452,0.0,5.891845716829407e-09,33,1427.0,1361.0,1254.0,1748.0
STRA,1,0.48470384659377613,0.0,2.5933164955694454e-08,39,1427.0,2222.0,1254.0,1543.0
STRR,1,0.18725731106133714,0.0,2.8718349196188973e-07,42,1427.0,3197.0,1254.0,1181.0
STRS,1,0.4694503943569616,0.0,0.0004773252147440976,40,1427.0,2285.0,1254.0,281.0
STRT,1,0.28439983194100077,0.0,4.36164208421078e-07,42,1427.0,2912.0,1254.0,1055.0
STX,1,0.7043893886476611,0.0,4.460557638316541e-12,57,1427.0,1365.0,1254.0,2918.0
STXS,1,0.2881552049600009,0.0,4.419235623875578e-07,42,1427.0,2903.0,1254.0,1052.0
SRTS,1,0.22605566644050412,0.0,3.466858265676263e-07,42,1427.0,3069.0,1254.0,1123.0
SRXH,1,0.0983481779396202,0.0,1.3489382119416775e-07,29,1427.0,3439.0,1254.0,1277.0
SSBI,1,0.2369451677579482,0.0,7.585296881787111e-10,10,1427.0,3044.0,1254.0,2215.0
SSL,1,0.5963276846525726,0.0,1.7753420080294195e-09,10,1427.0,1760.0,1254.0,2021.0
SSNC,1,0.6296894030243837,0.0,1.3302520282036583e-06,29,1427.0,1642.0,1254.0,759.0
SSP,1,0.5722816789761735,0.0,4.5700338019234745e-10,4,1427.0,1863.0,1254.0,2317.0
SSRM,1,0.7025610778141994,0.0,1.5818945936733574e-10,26,1427.0,1371.0,1254.0,2484.0
SSSS,1,0.34993922557355017,0.0,5.366774103769274e-07,42,1427.0,2718.0,1254.0,988.0
SWX,1,0.6801275906970053,0.0,9.850667241133397e-10,8,1427.0,1441.0,1254.0,2183.0
STEX,1,0.16839823656228095,0.0,2.582606432939303e-07,42,1427.0,3256.0,1254.0,1204.0
STGW,1,0.34497962233923163,0.0,2.5670788014919733e-06,4,1427.0,2736.0,1254.0,692.0
STKL,1,0.32160677868361776,0.0,2.393155683737797e-06,4,1427.0,2816.0,1254.0,707.0
STKS,1,0.3884032703433076,0.0,2.8902049198372176e-06,4,1427.0,2579.0,1254.0,673.0
STLA,1,0.5868291645871179,0.0,4.56309223904692e-13,31,1427.0,1798.0,1254.0,3071.0
STN,1,0.5209388204749501,0.0,6.99256086060067e-08,54,1427.0,2088.0,1254.0,1384.0
CSL,1,0.5979555107764573,0.0,6.378932838398808e-08,16,1427.0,1753.0,1254.0,1402.0
CSPI,1,0.24398530202515584,0.0,3.741832595255635e-07,42,1427.0,3027.0,1254.0,1107.0
CSR,1,0.6290730893250491,0.0,4.435894960446281e-11,11,1427.0,1643.0,1254.0,2652.0
CSTE,1,0.29934547167025144,0.0,2.227503785402456e-06,4,1427.0,2880.0,1254.0,717.0
CSTM,1,0.6056984818327739,0.0,1.6767651075151149e-15,24,1427.0,1727.0,1254.0,3386.0
CSV,1,0.4751404999711397,0.0,1.1885211017514271e-07,29,1427.0,2262.0,1254.0,1295.0
CSW,1,0.5960847213382368,0.0,4.4356140274736935e-06,4,1427.0,1762.0,1254.0,545.0
BSM,1,0.5882081536869188,0.0,4.134559054890269e-09,10,1427.0,1790.0,1254.0,1798.0
BSX,1,0.6580933758618198,0.0,2.5822432296494256e-11,50,1427.0,1522.0,1254.0,2684.0
SUN,1,0.6488507051238236,0.0,2.3467617846204203e-09,10,1427.0,1570.0,1254.0,1917.0
SUNE,1,0.15240962639637126,0.0,1.8048081728982334e-11,5,1427.0,3312.0,1254.0,2740.0
SUPN,1,0.3535371178015752,0.0,1.772941424883359e-09,20,1427.0,2707.0,1254.0,2022.0
SUZ,1,0.33585070049053695,0.0,1.8067383110569532e-13,24,1427.0,2762.0,1254.0,3142.0
BUI,1,0.6957878278287241,0.0,4.2373895164340836e-07,29,1427.0,1392.0,1254.0,1065.0
CRT,1,0.4745472673026709,0.0,3.3356281934818844e-09,10,1427.0,2263.0,1254.0,1837.0
CRTO,1,0.3521671521630336,0.0,2.620562990849758e-06,4,1427.0,2712.0,1254.0,689.0
CRUS,1,0.6728543757803677,0.0,1.112665425169585e-11,57,1427.0,1464.0,1254.0,2793.0
CRDF,1,0.2664490935989055,0.0,1.3362066157540074e-09,20,1427.0,2958.0,1254.0,2118.0
CREG,1,0.15747205051166624,0.0,1.3867745001209206e-16,24,1427.0,3295.0,1254.0,3436.0
CREX,1,0.15672447126956746,0.0,2.403574027630482e-07,42,1427.0,3296.0,1254.0,1215.0
CRH,1,0.6537463855970841,0.0,4.864688750710654e-06,4,1427.0,1545.0,1254.0,520.0
CRI,1,0.5349285385845041,0.0,3.8813407048671583e-10,48,1427.0,2030.0,1254.0,2349.0
SVA,1,0.13688373836314752,0.0,4.381821039841422e-11,4,1427.0,3355.0,1254.0,2654.0
SW,1,0.26837632075416623,0.0,4.973544509970866e-07,29,1427.0,2954.0,1254.0,1009.0
SWBI,1,0.6351456158887477,0.0,2.4320484718683726e-10,4,1427.0,1625.0,1254.0,2421.0
AHRT,1,0.7249490326130418,0.0,5.08575461838375e-10,11,1427.0,1329.0,1254.0,2296.0
TARA,1,0.2582545154347745,0.0,1.9952456754520588e-11,10,1427.0,2986.0,1254.0,2726.0
TATT,1,0.20442549528488288,0.0,3.014190250919332e-07,29,1427.0,3140.0,1254.0,1172.0
SXC,1,0.5487817620263634,0.0,3.1245069363356594e-14,24,1427.0,1973.0,1254.0,3255.0
SXI,1,0.6235258921436204,0.0,4.6398105750405915e-06,4,1427.0,1663.0,1254.0,530.0
SXT,1,0.5695579180818799,0.0,1.8482740065858817e-11,31,1427.0,1871.0,1254.0,2735.0
SYNA,1,0.6044532156586466,0.0,1.8926429891167893e-10,57,1427.0,1733.0,1254.0,2453.0
SYPR,1,0.1753937352051033,0.0,1.8140317137897873e-09,42,1427.0,3229.0,1254.0,2006.0
SYRE,1,0.25257084416625974,0.0,1.2666090485510727e-09,20,1427.0,3006.0,1254.0,2129.0
TAC,1,0.46995828249160493,0.0,6.308249189939692e-08,54,1427.0,2281.0,1254.0,1404.0
TAK,1,0.39494053385434025,0.0,8.343326783909385e-07,29,1427.0,2559.0,1254.0,823.0
TANH,1,0.2086094693671119,0.0,6.813597640653769e-14,59,1427.0,3125.0,1254.0,3216.0
TAOP,1,0.17014012317132488,0.0,0.00015911239930151076,40,1427.0,3249.0,1254.0,332.0
TAP,1,0.4778151506272877,0.0,1.668530583972158e-05,54,1427.0,2248.0,1254.0,434.0
STZ,1,0.505083483022664,0.0,9.161181412091156e-16,7,1427.0,2143.0,1254.0,3403.0
SUIG,1,0.09865329161012265,0.0,3.797573543519453e-17,21,1427.0,3438.0,1254.0,3452.0
CRMD,1,0.26195721944649075,0.0,4.017455371906922e-07,42,1427.0,2974.0,1254.0,1080.0
CRMT,1,0.5092609932785669,0.0,1.4915887494814185e-11,31,1427.0,2127.0,1254.0,2765.0
CRNT,1,0.353404760402774,0.0,5.419922597044594e-07,42,1427.0,2709.0,1254.0,984.0
CROX,1,0.5153880295268071,0.0,4.354569117171559e-12,48,1427.0,2101.0,1254.0,2923.0
CPB,1,0.6641462726045403,0.0,1.4789984501878668e-14,15,1427.0,1501.0,1254.0,3289.0
CPHC,1,0.16412054818607702,0.0,1.9463167679131587e-11,11,1427.0,3275.0,1254.0,2730.0
CPHI,1,0.15605076733385775,0.0,2.7961271618418172e-11,4,1427.0,3299.0,1254.0,2678.0
CPIX,1,0.13346837731829003,0.0,7.002438930787984e-12,20,1427.0,3365.0,1254.0,2846.0
CPK,1,0.6998301099956522,0.0,1.0136029817139537e-09,8,1427.0,1379.0,1254.0,2179.0
CPRI,1,0.6103114926707923,0.0,4.099594656833944e-08,48,1427.0,1717.0,1254.0,1478.0
CPRT,1,0.5620677848671861,0.0,1.5840790494182578e-08,30,1427.0,1897.0,1254.0,1616.0
CPRX,1,0.4134418019372467,0.0,2.0733554144241226e-09,20,1427.0,2502.0,1254.0,1941.0
AGPU,1,0.16805554849831875,0.0,2.577350864849369e-07,42,1427.0,3259.0,1254.0,1206.0
AGRO,1,0.4341533242329562,0.0,7.359460529939814e-14,24,1427.0,2432.0,1254.0,3210.0
AGX,1,0.4362184119209766,0.0,4.2636796267798645e-12,16,1427.0,2427.0,1254.0,2926.0
AGYS,1,0.48677143749548235,0.0,7.465274408499632e-07,42,1427.0,2215.0,1254.0,853.0
TAYD,1,0.18811116324518456,0.0,7.363539038690457e-12,11,1427.0,3194.0,1254.0,2839.0
TBBK,1,0.6613980606150536,0.0,0.0008916957397587953,40,1427.0,1513.0,1254.0,179.0
TBCH,1,0.3166310472505041,0.0,4.855949778274893e-07,42,1427.0,2828.0,1254.0,1020.0
TBI,1,0.4479713996062969,0.0,5.010404462814617e-06,41,1427.0,2381.0,1254.0,509.0
TBPH,1,0.35567072267948896,0.0,1.7836411683629511e-09,20,1427.0,2699.0,1254.0,2016.0
TBRG,1,0.3629853013720867,0.0,5.566852679232075e-07,42,1427.0,2675.0,1254.0,970.0
TCI,1,0.2710699843802577,0.0,9.465764296957786e-06,54,1427.0,2945.0,1254.0,456.0
TCMD,1,0.3725535856191023,0.0,5.713594788608812e-07,42,1427.0,2640.0,1254.0,958.0
TCRT,1,0.308510951300314,0.0,1.8967973807325525e-11,20,1427.0,2852.0,1254.0,2733.0
TCX,1,0.34119261061707146,0.0,2.5388987094417915e-06,4,1427.0,2746.0,1254.0,697.0
TDAY,1,0.4519087526078923,0.0,6.930609698832684e-07,42,1427.0,2361.0,1254.0,883.0
TAP-A,1,0.15467826766300447,0.0,2.5976161983682195e-07,29,1427.0,3303.0,1254.0,1203.0
AGEN,1,0.36081581031880483,0.0,1.8094430956506933e-09,20,1427.0,2680.0,1254.0,2007.0
AGIO,1,0.46870840519522033,0.0,2.3505100478663492e-09,20,1427.0,2290.0,1254.0,1915.0
AGM-A,1,0.37707140392931204,0.0,4.150440638613738e-06,2,1427.0,2627.0,1254.0,567.0
CRK,1,0.5397257388632525,0.0,9.697474469273334e-14,10,1427.0,2009.0,1254.0,3197.0
COO,1,0.5730134231962609,0.0,2.2484043942431814e-11,50,1427.0,1857.0,1254.0,2706.0
TGTX,1,0.4039060458247986,0.0,2.025534871200151e-09,20,1427.0,2535.0,1254.0,1950.0
THM,1,0.46772458585029303,0.0,1.0531340528031992e-10,26,1427.0,2297.0,1254.0,2548.0
THR,1,0.5810179653608772,0.0,0.0008429645125881938,40,1427.0,1824.0,1254.0,189.0
THRM,1,0.611184692251062,0.0,1.983006581585821e-11,31,1427.0,1713.0,1254.0,2727.0
THW,1,0.7802606084538741,0.0,1.8044085267784414e-07,29,1427.0,1281.0,1254.0,1252.0
TDOC,1,0.44622314564570265,0.0,3.579029106351452e-15,35,1427.0,2388.0,1254.0,3364.0
TDW,1,0.5151517307416164,0.0,2.013476224501612e-09,10,1427.0,2102.0,1254.0,1953.0
TDY,1,0.6785589412123331,0.0,1.43349150147354e-06,29,1427.0,1447.0,1254.0,749.0
TECH,1,0.648335836330196,0.0,3.136000779174801e-10,53,1427.0,1572.0,1254.0,2393.0
TEI,1,0.595331561173818,0.0,8.687788454497968e-08,29,1427.0,1763.0,1254.0,1337.0
TEN,1,0.6207970465589466,0.0,1.3236232907459936e-14,49,1427.0,1668.0,1254.0,3297.0
