ticker,degree,weighted_degree,betweenness,eigenvector,community
HUM,1,0.6546315417684074,0.0,5.223563807971667e-11,21
HR,1,0.718078464058024,0.0,3.4985799447562093e-10,11
HRB,1,0.4334247088157695,0.0,1.5135191539216145e-05,54
HRI,1,0.7682523779270302,0.0,4.6665549113491146e-08,16
BAK,1,0.5130879966873602,0.0,5.461922427054402e-15,24
BALL,1,0.6746053069618667,0.0,4.1804514931503076e-08,4
HROW,1,0.2937730024000165,0.0,4.505391869354619e-07,42
HRTX,1,0.3708354696558096,0.0,1.859690348911421e-09,20
HRZN,1,0.6356489598671374,0.0,7.061577606689388e-11,5
HSBC,1,0.6765944110253359,0.0,8.091353851609457e-11,7
HSDT,1,0.19293991480873823,0.0,5.3303375555048525e-12,20
HSIC,1,0.5387812604977071,0.0,2.8962117082310254e-08,4
HSTM,1,0.37710479675895553,0.0,5.783393543081357e-07,42
GRDX,1,0.14175623252787736,0.0,1.1198706884435586e-14,42
GREE,1,0.3435279383512535,0.0,5.377664308919675e-09,42
GRF,1,0.2888751464037465,0.0,5.523194567130104e-07,29
GRFS,1,0.32807708670146307,0.0,6.079917888529205e-07,29
GRMN,1,0.5529438076159139,0.0,4.114591804936039e-06,4
GROW,1,0.2881573327718044,0.0,1.2553017491443902e-12,42
GRPN,1,0.3905777357711228,0.0,5.990018622260646e-07,42
GRVY,1,0.20068401413817455,0.0,7.053849555743905e-08,29
GNSS,1,0.24712315197075463,0.0,3.789955613765298e-07,42
HURN,1,0.45400182175435133,0.0,3.953550645557515e-06,13
HVT-A,1,0.40474700728694535,0.0,3.0327699607685823e-12,4
HWBK,1,0.44867802148573804,0.0,3.2605534057025973e-06,46
HWKN,1,0.514398902367844,0.0,3.827769619622982e-06,4
GOOG,1,0.9954295603255324,0.0,1.4561824943925984e-10,35
GOOS,1,0.4682135870917268,0.0,3.4840932511998998e-06,4
GORO,1,0.5103728484099379,0.0,7.072341306361121e-11,26
GPK,1,0.5712852558582944,0.0,4.462693606955531e-12,16
GLP,1,0.5404503876485989,0.0,1.9546997580065316e-09,10
GLRE,1,0.49475327627007676,0.0,0.0006506981926565159,40
HWM,1,0.6305163733481866,0.0,5.757811412907169e-10,4
HY,1,0.55146975373956,0.0,3.125377892359754e-08,16
HYFT,1,0.14715081117373713,0.0,1.7829784621595981e-09,54
HYI,1,0.5786524046013326,0.0,1.605019565817711e-07,29
HZO,1,0.6373125450653612,0.0,4.689154046049264e-08,4
IAE,1,0.7229684313101693,0.0,2.231537268638727e-08,22
IGC,1,0.1984725306698347,0.0,2.3265715140511725e-09,42
IGI,1,0.3658878125305711,0.0,7.842366003290728e-08,29
IHT,1,0.15446117834608525,0.0,1.136386986428015e-12,11
IAF,1,0.6431837714924779,0.0,1.1919468553026798e-06,29
IART,1,0.4641171145748908,0.0,2.981556791309469e-08,4
IBM,1,0.5391831276288116,0.0,6.516133295356305e-12,0
IBRX,1,0.3465137575539998,0.0,1.737720211343903e-09,20
ICCC,1,0.12973481488744878,0.0,1.6145897124517837e-09,42
ICFI,1,0.4607876387054861,0.0,2.8917741614408336e-08,4
ICL,1,0.4966443659010926,0.0,1.2492692231331386e-10,10
ICLR,1,0.6367087744648284,0.0,1.644186191985491e-08,53
ICMB,1,0.4615856460154294,0.0,1.4776685226627438e-09,10
ICUI,1,0.38052686821654336,0.0,4.420029789634614e-12,53
IDCC,1,0.547592138304535,0.0,4.0747687082885425e-06,4
HURA,1,0.16318718393693687,0.0,1.1680427972184119e-12,57
HURC,1,0.4304004224420806,0.0,3.2027161288898876e-06,4
IDR,1,0.22898824951810232,0.0,5.155925775891557e-11,26
IDT,1,0.3759138148639114,0.0,5.76512828350122e-07,42
IDXX,1,0.5932312933473117,0.0,2.5359619526749066e-10,53
IEP,1,0.3796949925718061,0.0,1.4831613680901637e-05,29
IESC,1,0.5494135563108602,0.0,5.370069783131761e-12,16
GMAB,1,0.4128119857804874,0.0,2.0701969705217927e-09,20
GNE,1,0.27553006381526673,0.0,0.0003258215391227583,40
GNRC,1,0.544822817614681,0.0,4.054161507233446e-06,4
GILD,1,0.4905212561860594,0.0,4.264104600670639e-11,20
GILT,1,0.41450632082279,0.0,6.356994660412678e-07,42
GJH,1,0.44889701287089606,0.0,1.1383834288529075e-07,29
GJO,1,0.20373712912650208,0.0,5.091261759852076e-13,5
GJP,1,0.08407314462379123,0.0,8.99385567687629e-08,29
GJR,1,0.07464633993086583,0.0,6.106102548854999e-11,54
GJS,1,0.12444096338573726,0.0,1.3322014007941385e-10,29
IFF,1,0.5123475485173532,0.0,1.6758314904561305e-07,29
INDV,1,0.11026874208748454,0.0,1.8856119437070647e-17,35
INFU,1,0.30001896880899853,0.0,4.6011819046721985e-07,42
AXON,1,0.43206130909635104,0.0,6.983413164590783e-07,29
AXR,1,0.16949487098604946,0.0,2.4734713885715427e-08,29
AXS,1,0.7023895447301117,0.0,2.178949016758947e-09,54
AXTA,1,0.6897739395042032,0.0,4.64616490309776e-13,31
AXTI,1,0.39985128467749687,0.0,1.4938900124984763e-10,57
AYTU,1,0.1829354920322714,0.0,5.512846966732341e-16,49
AZN,1,0.5535317473657599,0.0,3.48015385222953e-11,36
AZTA,1,0.5776535850878827,0.0,2.1581796866805665e-10,57
AZZ,1,0.5982765198156328,0.0,9.175350171663655e-07,42
BA,1,0.6662210474942447,0.0,3.2852579620131284e-10,16
III,1,0.444623390924383,0.0,6.818879182325083e-07,42
IIIN,1,0.5326222322543344,0.0,3.963373930181915e-06,4
IIPR,1,0.4566263776132508,0.0,7.00296062682175e-07,42
IDN,1,0.30500152106149203,0.0,4.677595837278638e-07,42
INTG,1,0.075911275744848,0.0,1.8378401812458512e-12,29
INTT,1,0.366359897299011,0.0,5.618606505918972e-07,42
INTZ,1,0.21076752318685674,0.0,1.7377790550238218e-09,42
INUV,1,0.21789514957820766,0.0,8.63029704676686e-13,42
ILMN,1,0.5277948581051537,0.0,2.552944005716575e-10,53
IMAX,1,0.6794064192025012,0.0,3.7307094438885473e-13,11
IMDX,1,0.25277798544107277,0.0,3.4059585968921464e-09,42
IMKTA,1,0.528930331357937,0.0,1.1180390581763895e-08,45
IMMP,1,0.1652753001481889,0.0,7.164034492989712e-14,20
IMMR,1,0.37490136533309726,0.0,5.749601050409718e-07,42
IMNN,1,0.19970592089710715,0.0,1.2110981783550436e-11,42
IMOS,1,0.4399435176802201,0.0,2.230084636537439e-12,57
IMUX,1,0.19005700347748447,0.0,6.77398972421169e-15,35
IMXI,1,0.35544010781259494,0.0,2.644917864361528e-06,4
INBK,1,0.6528465347878152,0.0,0.0009134986113175114,40
INCY,1,0.4988932987409078,0.0,2.555582341375446e-09,20
IPDN,1,0.1159785275635449,0.0,1.2714319153146244e-16,22
IPGP,1,0.5760576984064522,0.0,2.152217272014434e-10,57
IPI,1,0.5937968951418736,0.0,1.4936486471795075e-10,10
IPM,1,0.09291778851718524,0.0,8.196081292620557e-16,22
IPWR,1,0.21798429364575295,0.0,3.343073244360951e-07,42
INGN,1,0.3483748810144315,0.0,5.342782841127941e-07,42
INGR,1,0.505681935544303,0.0,1.068279721959674e-06,29
INLX,1,0.2336787515200075,0.0,9.815908450493927e-10,8
INM,1,0.20690401567581304,0.0,2.4254086315320705e-09,42
INO,1,0.31425800400372794,0.0,5.044241153664257e-13,20
INOD,1,0.2896959520381156,0.0,4.442864988390863e-07,42
INSE,1,0.376715214937128,0.0,5.777418798097413e-07,42
INSG,1,0.34181734706381905,0.0,5.242214511490098e-07,42
INSM,1,0.4222146239893865,0.0,2.1173499452398712e-09,20
INSW,1,0.6165614550492962,0.0,1.3145928827504799e-14,49
INTC,1,0.5565658497680127,0.0,1.742699726910317e-10,57
INVA,1,0.413690227197694,0.0,8.739423930826352e-07,29
INVE,1,0.3352776019130537,0.0,5.141918996282249e-07,42
INVX,1,0.6702489145776518,0.0,1.3172374139158812e-09,10
IONS,1,0.4709920743283385,0.0,2.3619623435418824e-09,20
IOR,1,0.0830197889946501,0.0,3.6376231536618296e-09,47
IOVA,1,0.39797405006786335,0.0,1.995786704808958e-09,20
GJT,1,0.16774783563219975,0.0,3.2314573026502674e-12,14
GKOS,1,0.4419610105588467,0.0,6.778048109510345e-07,42
GLDG,1,0.5639267869187103,0.0,1.2697440329831717e-10,26
GLMD,1,0.20488230658863782,0.0,1.8274402369075798e-09,42
GLNG,1,0.512305815231675,0.0,1.5426803304145068e-15,49
GF,1,0.6731668535300612,0.0,2.206411528374558e-08,29
GFF,1,0.5499525573212808,0.0,6.383940493375782e-13,55
GGT,1,0.678276659967431,0.0,1.432895167476571e-06,29
IP,1,0.761514824832314,0.0,6.644884410273802e-10,16
IPAR,1,0.5020159594423844,0.0,3.7356250747699364e-06,4
IVDA,1,0.08457709138061029,0.0,4.68954641124137e-11,10
IVT,1,0.09169210832483536,0.0,3.6193296456370915e-13,57
IRD,1,0.21793855543437968,0.0,1.0929327463555919e-09,20
IRDM,1,0.48117049128934214,0.0,7.379376598654467e-07,42
IRIX,1,0.2513766826627308,0.0,3.8551890505994884e-07,42
IRM,1,0.559448484489566,0.0,1.9952887798378034e-11,11
IRMD,1,0.31837537679476974,0.0,4.882701345239842e-07,42
IRS,1,0.6155464198896774,0.0,4.145874649479565e-14,24
IRTC,1,0.3713615061554331,0.0,5.695312696383336e-07,42
IRWD,1,0.30406249891008824,0.0,1.5248328194103852e-09,20
ISBA,1,0.1910270265109202,0.0,2.0274558990610288e-11,5
ISSC,1,0.2543469691798584,0.0,3.900742265546309e-07,42
ISTR,1,0.5672052921880488,0.0,0.0005886543551357209,40
IT,1,0.5944419037378434,0.0,7.1839463189486235e-12,0
ITGR,1,0.5091952577813785,0.0,7.809172917792309e-07,42
ITIC,1,0.4803835093855846,0.0,0.00011037584784463055,54
JBTM,1,0.6115554788747595,0.0,4.550735765522229e-06,4
JCI,1,0.672363820033845,0.0,7.146208463535818e-08,16
JCTC,1,0.11028938995284174,0.0,2.593290995634563e-09,29
ITP,1,0.14617847373622683,0.0,2.562410169621619e-09,42
ITRI,1,0.5554202552996012,0.0,4.133019665424403e-06,4
ITRN,1,0.4270963775547762,0.0,6.550079589155329e-07,42
AVNW,1,0.36953060704841917,0.0,5.667233472346591e-07,42
AVT,1,0.8023531519039641,0.0,3.2792783587632077e-14,57
AVTX,1,0.34595727970859314,0.0,1.7091531984535366e-11,20
AVXL,1,0.3225929207333193,0.0,4.94738287830831e-07,42
AVY,1,0.6364056222946022,0.0,6.789114991720196e-08,16
AWI,1,0.6198154752274223,0.0,4.612200443909713e-06,4
AWRE,1,0.21490950432807496,0.0,1.6349525978546222e-08,4
AWX,1,0.19543942053717903,0.0,1.8271632847192172e-09,42
AXGN,1,0.35475235171900676,0.0,5.440589666209418e-07,42
AXIA,1,0.6446361549978329,0.0,2.5360277697831184e-15,24
JAGX,1,0.15826619750644622,0.0,1.2001254264713492e-09,42
JAKK,1,0.26357768466174075,0.0,1.9613468246428567e-06,4
JAZZ,1,0.45782089767420514,0.0,2.3451888501780224e-09,20
GHI,1,0.45103397576024307,0.0,1.779114357371965e-09,5
GHM,1,0.4229915057709663,0.0,6.487126030426637e-07,42
GIC,1,0.3973610750804957,0.0,2.956862163221065e-06,4
GIGM,1,0.17242617668214477,0.0,2.1853653840417806e-07,29
GIL,1,0.5392828415339778,0.0,4.01293717328262e-06,4
BCHT,1,0.13037541264504396,0.0,1.261716800504021e-06,40
BCIC,1,0.521550819079021,0.0,5.341043799513559e-09,10
BCML,1,0.6123325314206894,0.0,0.0006010016777054096,40
BCO,1,0.5539825366879927,0.0,4.12232124519499e-06,4
BCRX,1,0.39150377246892154,0.0,1.9633391268777874e-09,20
JBK,1,0.21383216632776866,0.0,1.3180641456266826e-08,29
JBLU,1,0.6883699360510682,0.0,2.1104297745148616e-13,18
JBSS,1,0.35856199914898507,0.0,8.642808279198881e-15,11
KDP,1,0.16833898623082538,0.0,7.056907622952716e-14,15
KE,1,0.5345683518420196,0.0,8.198302384241228e-07,42
JELD,1,0.6019537210852615,0.0,1.5188861650713238e-11,55
JHI,1,0.6883172542753307,0.0,4.04466140959742e-07,29
JHS,1,0.5600717359838185,0.0,8.765449735035232e-08,29
JHX,1,0.49330057056710175,0.0,7.004458348889417e-08,54
JILL,1,0.3089561387110099,0.0,2.0753253882417406e-08,48
JKHY,1,0.5490537048237898,0.0,3.381615462316982e-10,0
JLL,1,0.8506989633595258,0.0,6.265457209570655e-08,4
JLS,1,0.511935917649627,0.0,1.839375216351751e-07,29
JMSB,1,0.37224839421931105,0.0,0.00044019350578682954,40
JOB,1,0.17364223840981294,0.0,2.6630300358357546e-07,42
JOE,1,0.5555023706437264,0.0,4.133630706035301e-06,4
IZEA,1,0.1912558194488697,0.0,2.933157257041107e-07,42
J,1,0.6648218709707732,0.0,4.9655563511947906e-08,4
JACK,1,0.5602501413520948,0.0,1.705629405567892e-14,19
AVBH,1,0.34798873084934984,0.0,7.666705827262832e-05,40
AVD,1,0.42402173506063195,0.0,7.608298585250283e-10,31
AVGO,1,0.6615296561725202,0.0,2.784623248591823e-10,57
AVNS,1,0.4530901130885263,0.0,6.94872740148315e-07,42
KEP,1,0.41870143283423517,0.0,9.523787203382454e-14,22
KEQU,1,0.1795829873111836,0.0,2.754139162880821e-07,42
JOUT,1,0.44706852890195137,0.0,3.289395787681095e-08,4
JOYY,1,0.5553894872999081,0.0,9.750555570852593e-16,22
JRVR,1,0.3871130515189053,0.0,4.272369607508223e-06,44
JSM,1,0.6307702061038691,0.0,3.8414283086335775e-07,29
JVA,1,0.24413325853188872,0.0,4.575173485263064e-12,14
JYNT,1,0.39457770663583347,0.0,2.9361504293436184e-06,4
KAI,1,0.6125819211250223,0.0,4.558373776497307e-06,4
KALV,1,0.2674290109779867,0.0,1.3411207705236644e-09,20
KB,1,0.8333073317240969,0.0,1.895435259950296e-13,22
KBR,1,0.6200034042069829,0.0,4.630807101802837e-08,4
KGEI,1,0.15835788145740617,0.0,4.6290353574337197e-10,10
KHC,1,0.5514175283375057,0.0,2.3115723798213645e-13,15
KINS,1,0.2162200771906848,0.0,4.5677630088749086e-07,29
KLIC,1,0.6760778651906447,0.0,2.845862046556685e-10,57
KMB,1,0.6617324699548945,0.0,2.7089929239585074e-13,15
KMDA,1,0.2564452186598532,0.0,3.212559206154997e-07,29
KMPR,1,0.5268619780915472,0.0,1.4485595000735747e-09,54
KEN,1,0.28631556373955785,0.0,4.487057214411765e-07,29
ATS,1,0.3680287504443384,0.0,5.644200543936994e-07,42
ATYR,1,0.23929434088969564,0.0,1.2000291579463473e-09,20
AUBN,1,0.42995945155651705,0.0,4.403084376117411e-09,10
AUDC,1,0.3840451936289399,0.0,5.889833574577167e-07,42
AUPH,1,0.28800674398504394,0.0,1.4443153530099715e-09,20
AVA,1,0.6946905748505052,0.0,3.607571913424554e-09,8
AVAL,1,0.6088743807396166,0.0,5.9912605979283124e-12,10
AVAV,1,0.45105631726156104,0.0,4.339250184743336e-12,4
KEYS,1,0.6128722747967744,0.0,1.8727999122762426e-10,57
KFFB,1,0.28182922954460526,0.0,2.8861276870309796e-09,10
KFRC,1,0.547800766706469,0.0,4.255996816260515e-10,41
KFS,1,0.15112906417289498,0.0,9.434577784971401e-09,16
KG,1,0.2554671927454913,0.0,2.8119380243491114e-06,2
BCTX,1,0.466582931201654,0.0,2.2877119712619354e-12,1
BDC,1,0.6194860922762497,0.0,2.531901680148762e-14,57
BDL,1,0.19504095305018723,0.0,3.569298284175058e-07,29
GEOS,1,0.34831791458506334,0.0,5.341909186688614e-07,42
GERN,1,0.3323772980727108,0.0,1.6668277552358415e-09,20
GEVO,1,0.27727146205285513,0.0,4.25231924149419e-07,42
GDDY,1,0.5237482477023959,0.0,8.208035646726917e-07,29
GDL,1,0.615494950034114,0.0,1.555841242819208e-07,29
GDO,1,0.5729205003852175,0.0,2.967472902057714e-07,29
GE,1,0.5792762061217119,0.0,3.691113885447269e-06,16
GECC,1,0.4368316370528995,0.0,5.1728838182782934e-11,5
KTCC,1,0.24577404769740047,0.0,3.894136137598776e-14,5
KTF,1,0.7099673345120976,0.0,5.597019152270561e-10,33
KTH,1,0.13541623870242755,0.0,7.821501522688197e-10,29
KTN,1,0.2822663846646609,0.0,2.96912510415709e-11,5
KUST,1,0.3056641384478473,0.0,3.7796825150232295e-17,15
KVHI,1,0.38487731493404964,0.0,5.902595239303757e-07,42
KMX,1,0.5969112977649991,0.0,1.7483101635594407e-11,31
KN,1,0.5863968277399131,0.0,2.792090627563874e-13,57
KNDI,1,0.28886551259403914,0.0,2.9876278088197414e-09,42
KNSL,1,0.5062753920780534,0.0,1.4015130302123603e-09,54
KOF,1,0.6212798849429407,0.0,3.1877666696749514e-10,32
KOP,1,0.6076418323234051,0.0,1.0903027155773781e-09,31
KOS,1,0.6934186595675674,0.0,2.685167864680009e-09,10
KPRX,1,0.16575414221610216,0.0,2.0764473532320111e-07,29
KPTI,1,0.3882347374369371,0.0,1.9469453528336275e-09,20
KEX,1,0.5995963551156283,0.0,3.0710714325489986e-09,10
LAUR,1,0.4481699450241728,0.0,9.467826129596792e-07,29
LAZ,1,0.7646992455856445,0.0,7.842765197574954e-06,54
KREF,1,0.7167100018451106,0.0,1.4553645943098933e-11,14
KRMD,1,0.2600465647667432,0.0,3.9881529922160024e-07,42
KRP,1,0.5596832665557134,0.0,2.057067111057291e-09,10
KSS,1,0.7001900798704481,0.0,6.239795242081511e-12,48
GEF-B,1,0.841115526762529,0.0,6.1126776219069956e-12,16
GEL,1,0.7185939215131377,0.0,2.599008894195676e-09,10
GEN,1,0.3118355066674146,0.0,1.88889749450385e-07,29
GENC,1,0.4354499371237369,0.0,0.0005460911893596826,40
GAIN,1,0.6759198130597183,0.0,4.0372516135673006e-12,5
GALT,1,0.23226132463807203,0.0,3.5620301220376775e-07,42
GASS,1,0.32743108462975273,0.0,1.5619773957501394e-09,10
GAU,1,0.5452996325140296,0.0,1.2278029183143122e-10,26
GBAB,1,0.6000422130257211,0.0,8.968253567157595e-13,33
GBDC,1,0.7144222403502917,0.0,7.887491096407387e-11,5
KWR,1,0.6124098827768085,0.0,4.557093596544216e-06,4
KZIA,1,0.14780005685466868,0.0,1.928571633655114e-09,42
LAB,1,0.3398791279265051,0.0,5.212489394917341e-07,42
LAKE,1,0.370050257357846,0.0,1.1259002784264362e-15,20
GBLI,1,0.346949990494094,0.0,0.00036550386555247777,40
GBX,1,0.6643342146387812,0.0,2.039294598166452e-08,54
GCBC,1,0.43160017370800435,0.0,0.0005534940682400369,40
GCO,1,0.6106802586548298,0.0,1.0139210443037268e-13,48
GCTK,1,0.10842518465830385,0.0,1.2747588978863816e-13,8
GCV,1,0.49675400146343573,0.0,3.7026150715786e-08,29
FTV,1,0.7119802558773841,0.0,4.536696278667892e-06,16
FUN,1,0.5939349401296995,0.0,5.066012980324226e-14,18
FURY,1,0.4167359016977057,0.0,9.383273462930222e-11,26
FUSB,1,0.21713610187625854,0.0,3.762472565660849e-05,40
FVCB,1,0.5088569928015406,0.0,6.0668580217433895e-06,47
LARK,1,0.30190302594551693,0.0,0.00040367751048523174,40
LCNB,1,0.6010237337863154,0.0,0.0008409853111361142,40
LCUT,1,0.3769779410278708,0.0,0.0002935410699117298,40
FWDI,1,0.16952133526968577,0.0,2.599830615364097e-07,42
FWONK,1,0.973326411777734,0.0,2.794553952553088e-08,29
FWRD,1,0.49916690714246714,0.0,1.218140273417598e-12,16
FXNC,1,0.22912105002861294,0.0,1.2371144820005449e-06,38
GAIA,1,0.33101349172780276,0.0,5.076523309130322e-07,42
FSK,1,0.6935866223381058,0.0,4.785812218551874e-12,5
FSP,1,0.609491197397127,0.0,4.275780135341172e-10,11
FSS,1,0.6121159333158441,0.0,2.6135213433695656e-06,16
FSTR,1,0.4562416027948555,0.0,0.0006151041524593755,40
FSV,1,0.5397291917955468,0.0,4.4041734118677366e-10,4
LE,1,0.44109033557868416,0.0,3.2822624198176863e-06,4
LEDS,1,0.165052441551345,0.0,2.5312943058356344e-07,42
LEE,1,0.2310596253325008,0.0,3.543600496998989e-07,42
KW,1,0.6201182124796186,0.0,2.1711947114925175e-10,11
LINK,1,0.13926590281112433,0.0,3.0314291443590986e-14,14
ATI,1,0.7020148764567073,0.0,7.14041908526327e-15,24
ATKR,1,0.5991680765600017,0.0,1.2657741185585472e-06,29
ATLC,1,0.3768432959885592,0.0,5.779383087950536e-07,42
ATLX,1,0.11368034993381411,0.0,6.05467881853975e-12,20
ATNI,1,0.45348293652419447,0.0,0.00044509150122969935,40
ATNM,1,0.26998466713117825,0.0,1.3539370447758727e-09,20
ATOM,1,0.36802754030196566,0.0,5.644181984826515e-07,42
ATOS,1,0.20916715755745935,0.0,3.207850970977768e-07,42
ATR,1,0.5845303544307283,0.0,4.566159970660484e-12,16
ATRC,1,0.4700722748403453,0.0,7.209170984983097e-07,42
ATRO,1,0.5487496276480951,0.0,4.05508973769123e-08,4
LFCR,1,0.2579375534332844,0.0,0.00033089047362816997,40
LFMD,1,0.2166606813599116,0.0,3.3227739248793097e-07,42
LBTYB,1,0.20275122267236,0.0,1.7457289234823085e-10,4
LC,1,0.5122605347034968,0.0,3.8118574962815557e-06,4
FPI,1,0.4179955339732918,0.0,6.34540128484253e-12,11
LMAT,1,0.3948947420786981,0.0,2.938509568585469e-06,4
LMB,1,0.2654258463780202,0.0,4.0706512866010677e-07,42
LMNR,1,0.414139384332227,0.0,0.00054217162056421,40
LND,1,0.37475677145397407,0.0,4.264829828149812e-15,24
LNG,1,0.6390875074156462,0.0,2.31145027291221e-09,10
LFT,1,0.4790673893454965,0.0,8.977950308565866e-12,14
LFUS,1,0.6780925385032723,0.0,3.228692810443132e-13,57
LFVN,1,0.27438803370873033,0.0,4.208098109833567e-07,42
LFWD,1,0.18463739076722735,0.0,2.962540112513202e-09,42
LGL,1,0.1901863566178416,0.0,1.0532993998754869e-07,29
LGND,1,0.4717974230721351,0.0,2.366001059922519e-09,20
LGO,1,0.2948809055839414,0.0,1.1552470193677509e-08,10
LHX,1,0.6912906754484999,0.0,1.7058355322110462e-10,34
LILA,1,0.9569193444111138,0.0,5.2185550281454825e-08,4
LINC,1,0.2570050135707047,0.0,1.912437951380824e-06,4
LITB,1,0.12644120373367349,0.0,1.4757038576895741e-15,22
LITS,1,0.2874061324335424,0.0,4.4077476204079794e-07,42
LIVE,1,0.14567600224938257,0.0,2.4970301128581587e-09,42
LIVN,1,0.46883651662825765,0.0,3.4887286241451414e-06,4
FTAI,1,0.49347287914503685,0.0,7.568049750257217e-07,42
FTF,1,0.6801002823500626,0.0,1.0351453161740489e-07,29
FTFT,1,0.24639201059677474,0.0,5.4142989246183594e-11,42
FTK,1,0.34531186536815117,0.0,2.5774171770328728e-09,10
FTLF,1,0.19974798874138536,0.0,7.890193711245007e-16,58
FONR,1,0.3235451262969562,0.0,4.961986191646531e-07,42
FOR,1,0.5872181520325761,0.0,1.1275273135623873e-10,55
FORM,1,0.6810262791136201,0.0,2.8666917528179903e-10,57
FORR,1,0.48383358679007593,0.0,0.00047488053054506806,40
FORTY,1,0.20662739093738655,0.0,7.26275351839579e-08,29
FOSL,1,0.4146719664167817,0.0,2.551194576324069e-10,48
FOXF,1,0.5338100208951002,0.0,8.186672390829265e-07,42
LUMN,1,0.3539560479904896,0.0,1.1072257234562883e-10,11
LW,1,0.43732202039960727,0.0,2.503303850311869e-13,11
LWAY,1,0.20794391658682657,0.0,3.0660682770537113e-07,29
LNN,1,0.5629955408329966,0.0,3.654328634002262e-08,4
LOAN,1,0.3345091593257061,0.0,3.693107369385013e-11,5
LOB,1,0.6614717208486117,0.0,0.000959690095657702,40
LOCO,1,0.4460010853507355,0.0,2.7421169581370523e-12,19
LODE,1,0.28086592259124693,0.0,1.0771290035694535e-12,26
LOGI,1,0.4926705906121531,0.0,1.731689612460002e-07,29
LOPE,1,0.5088630207836427,0.0,2.7225755996277734e-08,39
LPCN,1,0.1503298209974377,0.0,6.516212641870996e-14,20
LPG,1,0.49676720368740324,0.0,1.7397547666288302e-15,49
LPL,1,0.5015834577620676,0.0,6.3715779031284175e-12,22
LPSN,1,0.40941639822935394,0.0,7.184655864555315e-16,35
LPTH,1,0.22718077111439205,0.0,3.4841132122114723e-07,42
LIQT,1,0.17048829625772138,0.0,1.937889719508032e-07,29
LSBK,1,0.24041352744271136,0.0,1.3111079368143785e-07,29
LSTA,1,0.21120851828398748,0.0,1.0591825089696819e-09,20
FRAF,1,0.41046344431496545,0.0,0.0005121458145930845,40
FRBA,1,0.5904108356289991,0.0,0.000736670810874382,40
FRD,1,0.2422877761790321,0.0,3.715798824001461e-07,42
FRPH,1,0.506557538668891,0.0,0.00041879646236750646,40
FRPT,1,0.4436163189950716,0.0,6.803434421761312e-07,42
FSBW,1,0.6108857808096867,0.0,0.0007072010866670972,40
FSI,1,0.2214406373224369,0.0,3.3960807793331423e-07,42
BELFA,1,0.6273725135068686,0.0,1.1174502228087309e-08,42
BEP,1,0.5530477593413499,0.0,1.1692103498547854e-09,54
BESS,1,0.13767278532990937,0.0,5.2918412873326605e-09,4
BF-A,1,0.8972812864229991,0.0,1.626977003222484e-15,7
LTBR,1,0.30402908613269414,0.0,1.2021175393579681e-12,42
LTRX,1,0.3132363368589854,0.0,4.80388747005804e-07,42
LULU,1,0.48579575545309517,0.0,4.11642385869201e-12,48
MAYS,1,0.0823536382953983,0.0,2.3607768122456498e-12,31
MBAI,1,0.18823353849033325,0.0,1.7034698824915354e-17,24
MBI,1,0.5010503656879906,0.0,5.8502028037144935e-08,54
MBOT,1,0.16325800080451283,0.0,2.503774218268854e-07,42
LWLG,1,0.290953328573246,0.0,4.4621484963095784e-07,42
LXFR,1,0.4831805267447116,0.0,3.5954659556102372e-06,4
LXRX,1,0.3012165679101278,0.0,2.355634569303205e-11,20
LXU,1,0.4377422397265487,0.0,1.1011056314888424e-10,10
LYTS,1,0.4301195707577738,0.0,3.2006262419561076e-06,4
MAGN,1,0.413912709587229,0.0,3.0800269744761655e-06,4
MAKO,1,0.25577106923621207,0.0,5.758970818923126e-11,26
MANH,1,0.5615602188290437,0.0,9.076505908576618e-07,29
LQDT,1,0.3245898978136793,0.0,2.4153538119320882e-06,4
LRMR,1,0.21183832453436335,0.0,1.0623409031928218e-09,20
LRN,1,0.3562327092272143,0.0,1.6693143935124465e-13,50
LSAK,1,0.22835876422817386,0.0,1.6992741159901824e-06,4
FMAO,1,0.5500827191222758,0.0,0.0007201421805167909,40
FMC,1,0.4759561302755504,0.0,3.3816326997960884e-13,31
FMN,1,0.6772131699538115,0.0,5.338802080549707e-10,33
MCRB,1,0.26328266812110995,0.0,1.3203274149186649e-09,20
MCRI,1,0.6633800170378682,0.0,1.0339981005593559e-13,58
MCY,1,0.5278094879629439,0.0,1.6561809086687062e-07,54
MD,1,0.4462849647959667,0.0,5.1837777622831124e-08,31
MDT,1,0.6853237670589081,0.0,2.6890905162320417e-11,50
MDU,1,0.6714303769469254,0.0,3.6791983811572345e-09,8
MANU,1,0.34660666109649657,0.0,7.322248265544391e-07,29
MARPS,1,0.3205117302409528,0.0,4.281841324692937e-17,10
MASI,1,0.40608725758397973,0.0,1.9375259763194217e-13,50
MAT,1,0.5515073840049904,0.0,4.1200945969380745e-12,55
MATV,1,0.4930657292081472,0.0,0.0006626300591787714,40
MATW,1,0.5859779194275978,0.0,0.0008501606158269568,40
MATX,1,0.5072011449729754,0.0,0.000735868065096335,40
MFM,1,0.667435540475713,0.0,5.565858019146161e-09,33
MCD,1,0.6488657160476508,0.0,1.725439582659942e-15,19
MCFT,1,0.6837882997351087,0.0,5.964742512510265e-10,4
MCHB,1,0.5717252333830039,0.0,0.0007548529736606171,40
MCHX,1,0.3339021529579303,0.0,5.120824693917872e-07,42
