source,target,correlation,distance,edge_type
BSRR,FCF,0.7312764196119543,0.733107877993472,Strong
FFC,HIO,0.7312736879835159,0.7331116040774203,Strong
DIOD,MCHP,0.7312675852966256,0.7331199283928577,MST+Strong
CNOB,HBAN,0.7312625079416415,0.7331268540414524,Strong
HWC,OFG,0.731262125035063,0.7331273763336587,Strong
GABC,NBHC,0.731260419965526,0.7331297020779801,Strong
CHW,LGI,0.7312539082197069,0.7331385841439435,Strong
LMT,NOC,0.7312475581417194,0.7331472455902438,MST+Strong
EOD,EVT,0.7312445821434769,0.733151304788477,Strong
PNC,WAFD,0.7312247612008832,0.7331783395588236,Strong
ALLY,CFG,0.7312115247693984,0.7331963928315545,Strong
FBNC,WAFD,0.7312045297373977,0.733205933231043,Strong
BGB,ISD,0.7312025771257461,0.7332085963411148,Strong
BOKF,MET,0.7312019775720703,0.7332094140529426,Strong
IBOC,PNC,0.731182059036323,0.7332365797799193,Strong
JRI,NCZ,0.7311715057223106,0.7332509724203431,Strong
NCZ,NIE,0.7311676330431663,0.7332562539205972,Strong
GABC,VLY,0.7311656130951961,0.7332590086794759,Strong
IRT,MAA,0.7311563310135908,0.733271667237197,Strong
BOE,RMT,0.7311510792677237,0.7332788292761169,Strong
LNT,NWE,0.7311510089172428,0.7332789252157151,Strong
ARDC,FRA,0.7311492173316837,0.7332813684641337,Strong
INDB,QCRH,0.7311474188379428,0.7332838211252956,Strong
CBSH,UVSP,0.7311423619140235,0.733290717363825,Strong
MGM,WYNN,0.7311408364490543,0.7332927976612694,MST+Strong
CCNE,CPF,0.7311150200982273,0.7333280028769837,Strong
BOH,HBNC,0.7311053659841867,0.7333411675554745,Strong
PFG,STT,0.7311053609371319,0.7333411744377485,Strong
EAD,HTD,0.731103822685507,0.7333432720281724,Strong
BANF,UCB,0.7311030603452263,0.7333443115682751,Strong
HAL,OIS,0.7310957892244874,0.7333542265174622,Strong
CNQ,FANG,0.7310942373846667,0.7333563425993305,Strong
FHB,HBNC,0.7310892322695418,0.7333631675104201,Strong
FCBC,WASH,0.7310817092498406,0.7333734256845681,Strong
AGD,BDJ,0.7310449675357038,0.7334235235718802,Strong
PB,QCRH,0.7310413054843504,0.7334285166471911,Strong
FNB,SFBS,0.7310408636070187,0.7334291191287421,Strong
BMRC,HFWA,0.7310375532883477,0.733433632596232,Strong
CATY,PFG,0.7310309944837534,0.7334425751430668,Strong
GDV,SPE,0.7309849862471756,0.7335053016206828,MST+Strong
HBAN,TCBK,0.7309823607033964,0.7335088810595324,Strong
BPOP,ONB,0.7309643747724025,0.7335334010494649,Strong
DSL,PFL,0.7309594485124433,0.7335401168137387,Strong
FCBC,ONB,0.7309510209432566,0.733551605623958,Strong
AROW,TRMK,0.7309432260876503,0.7335622317327273,Strong
AROW,SFNC,0.7309385898549386,0.7335685518682782,Strong
FFIC,WSFS,0.7309327632076302,0.7335764947057256,Strong
SBCF,WABC,0.7308927801326911,0.7336309969832366,Strong
FFIC,FNB,0.7308846351294095,0.7336420992154015,Strong
HP,SLB,0.7308683536941104,0.7336642914929001,Strong
BSRR,WTBA,0.730865224951545,0.7336685560230245,Strong
CNOB,CVBF,0.7308181812404217,0.7337326744252,Strong
AX,HWC,0.7308016482826972,0.7337552067512745,Strong
HP,NBR,0.730777635419495,0.7337879320082948,Strong
ETO,RMT,0.730755777822022,0.7338177187530676,Strong
ETV,SCD,0.7307267761876077,0.7338572392671374,Strong
NOV,PTEN,0.7307079597343816,0.7338828793010753,Strong
CVBF,OZK,0.7307022339124939,0.733890681351802,Strong
HBAN,WAL,0.7306959853138436,0.7338991956476807,Strong
BANF,OCFC,0.7306800931624935,0.7339208497345017,Strong
BIT,ISD,0.7306642055206087,0.7339424970382779,Strong
CCBG,PFS,0.7306517188557089,0.7339595099789785,Strong
UVSP,WTBA,0.7306339724705473,0.7339836885509823,Strong
O,RQI,0.7306330498903325,0.7339849454991124,Strong
ETY,GGZ,0.7306327698837668,0.7339853269871724,Strong
HAFC,TRST,0.7306093686511795,0.7340172087203685,Strong
FBK,STBA,0.730606035909968,0.734021749119237,Strong
IBOC,OCFC,0.7305784301117182,0.7340593571207737,Strong
CFG,NTRS,0.7305751016061304,0.7340638914888399,Strong
AX,HOPE,0.7305694748661852,0.7340715566398345,Strong
IGA,USA,0.7305574880391413,0.7340878856933394,Strong
AKR,BFS,0.7305485814987487,0.7341000183915695,Strong
CAC,RBCAA,0.7305368867528567,0.7341159489442296,Strong
AGI,WPM,0.7304924046215182,0.7341765392308335,Strong
LKFN,WAFD,0.7304806740894945,0.734192516865305,Strong
PFBC,WASH,0.7304673202302147,0.7342107051382257,Strong
AVK,HPI,0.7304621981951954,0.7342176813517972,Strong
FFIN,FMBH,0.7304474811299624,0.7342377256311986,Strong
BBT,FFIN,0.730427563977578,0.7342648514295397,Strong
PFBC,PGC,0.7304230276084221,0.7342710295137319,Strong
HBAN,PEBO,0.730415918618364,0.7342807111474957,Strong
QCRH,WTBA,0.730410428269865,0.7342881882886786,Strong
FIBK,FISI,0.730403317883958,0.734297871597136,Strong
ADX,GAM,0.7303993995261523,0.7343032077743468,Strong
EVF,FRA,0.7303955440852162,0.7343084582309859,Strong
FISI,WTBA,0.7303955432849,0.734308459320877,Strong
CCBG,FBNC,0.7303820762972584,0.7343267987793195,Strong
BBT,THFF,0.7303736840217695,0.7343382272198969,Strong
HAFC,TRMK,0.730364507125976,0.7343507239378525,Strong
NNN,WELL,0.7303613743539874,0.7343549899687651,Strong
AWF,HPS,0.7303358403404648,0.7343897598135954,Strong
BKU,HFWA,0.730319130689431,0.7344125125711966,Strong
ARI,PMT,0.7303090990416239,0.7344261718625993,MST+Strong
FRST,PEBO,0.7303074049089291,0.734428478602336,Strong
HTH,HWC,0.730293464154439,0.7344474601298053,Strong
DSL,DSU,0.7302906209644653,0.7344513313154721,Strong
AX,VLY,0.7302802402269946,0.7344654651826802,Strong
HPF,HYT,0.7302774444689492,0.7344692716935827,Strong
BGB,GDV,0.7302761648058577,0.734471013987812,Strong
DCOM,IBOC,0.7302550637671704,0.7344997429990423,Strong
FBK,GBCI,0.7302300497349568,0.73453379808562,Strong
BTG,WPM,0.7302238976331841,0.734542173556857,Strong
NBHC,SFBS,0.7302076006420413,0.7345643598187415,Strong
PRK,WABC,0.7302062164791523,0.7345662441479974,Strong
WAL,WBS,0.730171718530533,0.7346132063466693,Strong
FFIC,FISI,0.7301155106465351,0.734689715939273,Strong
ADI,MKSI,0.7301010406187464,0.7347094111024489,Strong
AROW,FCF,0.7300863872330574,0.7347293552961425,Strong
BMRC,CTBI,0.730079798038535,0.7347383234342211,Strong
EFSC,RBCAA,0.7300614763243752,0.7347632593912474,Strong
TCBI,WSFS,0.7300577618413557,0.7347683147205577,Strong
LKFN,PFS,0.7300552585487905,0.734771721626805,Strong
EVR,JEF,0.7300426756277659,0.7347888463664022,Strong
HOPE,KRNY,0.7300377199221627,0.7347955907296086,MST+Strong
EVT,JCE,0.7300366110516912,0.7347970998150563,Strong
PAAS,SA,0.7300196685363087,0.7348201568597466,Strong
CFR,GSBC,0.730014489325345,0.7348272050960757,Strong
COF,MET,0.7300022637357908,0.7348438422742742,Strong
BLW,JPC,0.7299945348141215,0.7348543599732923,Strong
NEA,VKI,0.7299857647620275,0.7348662942848482,Strong
QQQX,USA,0.7299586858533315,0.7349031421169303,Strong
JRI,VLT,0.7299504755114818,0.7349143140373824,Strong
CCNE,FMBH,0.7299297984569678,0.7349424488258005,Strong
CCNE,TRMK,0.7299297094286431,0.734942569962248,Strong
BPOP,SBCF,0.7299294586078523,0.7349429112416116,Strong
TCBK,TFC,0.72992923810696,0.7349432112660679,Strong
AOD,CCD,0.729924296096427,0.7349499355787074,Strong
ASB,MET,0.7299223495611845,0.7349525841016079,Strong
CPF,WABC,0.7299206619792981,0.7349548802759281,Strong
EMR,ETN,0.7299155284219772,0.7349618651032486,Strong
MAIN,TSLX,0.7299145203351883,0.7349632367197854,Strong
KRNY,NWBI,0.7299085141564943,0.7349714087547974,Strong
CBSH,WASH,0.7298798991669262,0.7350103411967396,Strong
AROW,CBU,0.7298790521415391,0.735011493595115,Strong
BOH,SRCE,0.729870542684021,0.7350230708161194,Strong
EFSC,TCBI,0.7298693074698723,0.7350247513249165,Strong
FFBC,MSBI,0.7298681944328661,0.7350262656084255,Strong
NBTB,PGC,0.7298393900864841,0.7350654527503192,Strong
BKH,NI,0.7298339994249967,0.7350727862939878,Strong
IMO,PEO,0.7298327386386894,0.7350745014776539,Strong
EWBC,OCFC,0.7298213824898301,0.7350899502920305,Strong
SCD,SPXX,0.729820946244297,0.7350905437505001,Strong
NML,PAGP,0.7298182510834174,0.7350942101752437,Strong
DSL,EAD,0.7298154776576464,0.7350979830503599,Strong
EXG,GGZ,0.7298051609896966,0.7351120173283843,Strong
PB,SYBT,0.7298043326986494,0.735113144082393,Strong
KEY,MS,0.7297953158753838,0.7351254098786358,Strong
AMAT,MPWR,0.7297812916157185,0.7351444870014078,Strong
EWBC,NBHC,0.7297803055013654,0.7351458283886736,Strong
FBNC,HTB,0.7297608750487355,0.7351722586595123,Strong
ABCB,FRST,0.7297445529761507,0.7351944600224478,Strong
CHW,RMT,0.7297197994785022,0.735228128571667,Strong
OCFC,ZION,0.7297025567378403,0.7352515804296644,Strong
BKU,CUBI,0.7296989733078346,0.7352564541602683,Strong
STK,TY,0.7296955304909887,0.7352611366161159,Strong
ARDC,EAD,0.7296881833776642,0.7352711290705434,Strong
IBOC,LKFN,0.7296641518153575,0.7353038122907327,Strong
PFBC,RF,0.7296595563830143,0.7353100619697595,Strong
BKU,OZK,0.7296523656133268,0.7353198411394503,Strong
EIM,NZF,0.7296490998016869,0.7353242824744918,Strong
AROW,FISI,0.7296407856884384,0.7353355891177329,Strong
NBTB,RBCAA,0.7296396906064919,0.7353370783436778,Strong
NI,WEC,0.7296212092294727,0.7353622111184763,Strong
ABCB,WABC,0.729616645768157,0.7353684168249858,Strong
EVT,NRO,0.729613547376942,0.7353726301992182,Strong
BSRR,STBA,0.7295826334605592,0.735414667435238,Strong
BAC,BANR,0.7295812513084595,0.7354165468515655,Strong
BANF,HOPE,0.7295720457274336,0.7354290642510213,Strong
AROW,WTBA,0.7295607794301869,0.7354443834442045,Strong
RBCAA,THFF,0.729559067193999,0.7354467116059477,Strong
PNW,PPL,0.7295543673683457,0.7354531020148795,Strong
FHB,TCBI,0.7295540499668209,0.7354535335875123,Strong
BKU,NBTB,0.7295361236758419,0.7354779076548229,Strong
HIO,JQC,0.729535090835147,0.7354793119658132,Strong
FMBH,UCB,0.7295324062753612,0.7354829620387393,Strong
FBK,RF,0.7295096818104037,0.7355138587268037,Strong
PNW,POR,0.7295057201186409,0.7355192449981973,Strong
CNOB,MSBI,0.7294956726823334,0.7355329052022983,Strong
PSX,XOM,0.729491547365293,0.7355385137906879,Strong
DK,PBF,0.7294848883338465,0.7355475670086246,Strong
NNN,SPG,0.7294842455256362,0.7355484409260397,Strong
BMRC,PEBO,0.7294819345633314,0.7355515827413718,Strong
CCD,HPF,0.729456879890966,0.7355856443800871,Strong
BBT,FITB,0.7294566330097351,0.7355859800054171,Strong
BK,PNC,0.7294523090635224,0.7355918582155155,Strong
NTRS,RF,0.7294423989023099,0.7356053304560675,Strong
FBK,GSBC,0.7294375537414931,0.7356119170575024,Strong
ABCB,OFG,0.7294336519716818,0.7356172211528469,Strong
CAC,UMBF,0.7294292968288827,0.7356231415216861,Strong
IDA,SR,0.7294093877181533,0.7356502053039157,Strong
RBCAA,TCBK,0.7294077682409219,0.7356524067235533,Strong
EFSC,USB,0.7293950211986412,0.7356697340537516,Strong
AROW,HFWA,0.7293925878596791,0.7356730416976293,Strong
BAC,HOPE,0.7293860391384394,0.7356819433173015,Strong
BANR,BMRC,0.7293843175996537,0.7356842833720811,Strong
ADX,FFA,0.7293666401467495,0.7357083115654608,Strong
CNOB,TMP,0.7293623148957569,0.7357141905716419,Strong
FPF,PSF,0.729356648212787,0.7357218928198521,Strong
ABCB,AX,0.7293466424829114,0.7357354925747277,Strong
AEP,D,0.729317684598642,0.7357748506185272,Strong
RF,WAFD,0.7293175127184774,0.7357750842227841,Strong
CVX,EOG,0.7293129018175766,0.7357813509221655,Strong
BANF,THFF,0.7293110468606809,0.735783871988669,Strong
DSU,PFL,0.7293040086044192,0.7357934375836479,Strong
NCZ,NFJ,0.7292849359823621,0.735819358290658,Strong
BKH,OGE,0.7292758340131279,0.7358317280287282,Strong
ABCB,BSRR,0.7292553381079603,0.735859581567081,Strong
CII,IGD,0.7292542280971469,0.7358610900201927,Strong
ETR,EVRG,0.72925063821593,0.735865968480769,Strong
BMRC,MBWM,0.7292474531061618,0.7358702968510663,Strong
IBOC,WABC,0.7292345897362086,0.7358877771288111,Strong
ETW,JRI,0.7292109415451313,0.7359199120215034,Strong
BOH,TCBI,0.7292074890902583,0.7359246033524652,Strong
LKFN,TRST,0.7292017449152182,0.7359324086963175,Strong
CHW,USA,0.729201551236002,0.7359326718715482,Strong
ABCB,MSBI,0.7292006845294187,0.7359338495688065,Strong
CFR,FBNC,0.7291729760479221,0.7359714993830643,Strong
KMI,PBA,0.7291479504438876,0.7360055020937173,Strong
NBHC,WABC,0.7291424550356255,0.7360129685873402,Strong
BGY,TY,0.7291333405994662,0.736025352009744,Strong
FFIC,NBTB,0.7291233582741155,0.7360389143596751,Strong
BAC,SSB,0.729115039767735,0.7360502159938072,Strong
ETW,NCV,0.7291005228723082,0.7360699384266305,Strong
CII,NCZ,0.7290841504146375,0.736092181163966,Strong
BPOP,HOMB,0.7290817342467276,0.7360954635823704,Strong
JPM,LNC,0.7290697843975814,0.7361116975057774,Strong
MTB,NBTB,0.7290685523836593,0.7361133711818318,Strong
MTB,NBHC,0.7290664607042809,0.7361162126943259,Strong
BKH,CMS,0.7290579948992152,0.7361277132410989,Strong
FFC,JRI,0.729041808745425,0.736149701154018,Strong
PR,SM,0.7290275686769878,0.7361690448844099,Strong
JPM,NTRS,0.7290131293134214,0.7361886588186191,Strong
BOKF,FBNC,0.7290089398132888,0.7361943495935175,Strong
PNC,STT,0.729007801506992,0.7361958957954168,Strong
CAC,PNFP,0.7289982693126235,0.7362088435863515,Strong
BANF,SSB,0.7289884949583522,0.7362221200719901,Strong
CHY,HPI,0.7289870829527354,0.7362240379765722,Strong
FLC,JQC,0.7289812397449751,0.7362319746588366,Strong
CUBI,KEY,0.7289812229397926,0.7362319974847703,Strong
CPF,MTB,0.7289801907853414,0.7362333994252891,Strong
EMO,PEO,0.7289774927872302,0.7362370640123598,Strong
CCNE,NWBI,0.7289665277695074,0.7362519571865226,Strong
FCBC,IBOC,0.7289049524584464,0.7363355859138597,Strong
BANR,BPOP,0.7289041839414148,0.7363366296179829,Strong
CMC,RS,0.7288964515946689,0.7363471306460441,Strong
MUC,VCV,0.728887180031457,0.7363597218323976,Strong
RNST,WTBA,0.7288614592410154,0.7363946506581707,Strong
SBSI,WBS,0.7288590843758768,0.7363978756407751,Strong
BBT,BOH,0.7288585469300618,0.7363986054711649,Strong
IBCP,WTBA,0.7288386814040183,0.7364255815708491,Strong
WABC,WSFS,0.7288320970993483,0.7364345224127556,Strong
BSRR,UBSI,0.7288118659950947,0.7364619935949245,Strong
KEY,QCRH,0.7288077258964851,0.7364676151787191,Strong
ADX,USA,0.7287989864362603,0.7364794818102398,Strong
GDV,HIO,0.7287808849229455,0.7365040598354561,Strong
CFFN,UBSI,0.7287774704737444,0.7365086958431049,Strong
SFBS,WASH,0.72875850313168,0.7365344484385234,Strong
MFC,RY,0.7287444411816815,0.7365535402376646,Strong
DCOM,PFBC,0.7287411681273923,0.7365579839667854,Strong
CNQ,SHEL,0.7287388055667686,0.7365611915288931,Strong
FCBC,WTFC,0.7287182487939912,0.7365891001175742,Strong
CTBI,FMNB,0.7287163562776412,0.736591669410344,Strong
CMS,NWE,0.7287117065900569,0.7365979818190423,Strong
CFG,DCOM,0.7287060121838975,0.7366057124623763,Strong
CHCO,HBNC,0.7286843254765274,0.7366351532793864,Strong
POR,SR,0.7286811218413178,0.7366395022786684,Strong
FFA,GGZ,0.728677177242642,0.7366448571155003,Strong
BAC,UMBF,0.7286727229125082,0.736650903871694,Strong
WABC,WASH,0.728671859783976,0.7366520755635241,Strong
EVRG,POR,0.7286693986302334,0.7366554165548049,Strong
ISD,JQC,0.7286604973470346,0.7366674998301003,Strong
PEBO,SFBS,0.7286579518333668,0.736670955266506,Strong
HAFC,MBWM,0.7286503174156277,0.7366813185962737,Strong
PRU,STEW,0.7286397519851465,0.7366956603847392,Strong
CVBF,FCBC,0.7286392554977932,0.7366963343226391,Strong
BKU,FFIC,0.7286303900095473,0.7367083683391314,Strong
RNST,USB,0.7286253584996912,0.7367151980247303,Strong
FCBC,OCFC,0.7286189032227582,0.7367239602147357,Strong
EVT,FOF,0.7286179111766616,0.7367253067776868,Strong
DSU,VLT,0.728615904807779,0.736728030133537,Strong
GBCI,HAFC,0.7286033961387272,0.7367450086173273,Strong
BBT,CFR,0.728578143710146,0.7367792834897763,Strong
AGI,OR,0.728573877775769,0.7367850734430375,Strong
OZK,RF,0.7285521151593728,0.7368146101165844,Strong
BANF,FISI,0.7285516662157236,0.7368152194197353,Strong
FITB,OCFC,0.7285480158116938,0.7368201737036062,Strong
IBP,MTH,0.7285387142720503,0.7368327974892943,MST+Strong
MPC,PEO,0.7285248604115697,0.7368515991547149,Strong
LGIH,MHO,0.728524653764188,0.7368518796010661,Strong
MS,TFC,0.7285220931466986,0.7368553546705099,Strong
CFR,WABC,0.7285043787987692,0.7368793947468348,Strong
MFC,PFG,0.7284605135581007,0.7369389207280334,Strong
ERC,EVV,0.7284525311290992,0.7369497525217045,Strong
EVV,HYT,0.7284491662505929,0.7369543184613374,Strong
BLW,HPS,0.7284157321562248,0.7369996849982708,Strong
BIT,JPC,0.7284094728130507,0.7370081779559157,Strong
ETG,GLQ,0.7283932825571502,0.7370301451675498,Strong
DCOM,SFBS,0.728386472133539,0.737039385469272,Strong
HBAN,WAFD,0.7283788614491012,0.7370497114182988,Strong
CWT,WTRG,0.728376857771831,0.7370524299236371,Strong
FBK,WBS,0.7283547211099679,0.7370824633513297,Strong
FCBC,INDB,0.728351820719438,0.7370863983015314,Strong
CBSH,LKFN,0.7282824032389883,0.7371805704995373,Strong
FFC,RZB,0.728278831372187,0.7371854157914589,Strong
CHW,FFA,0.7282494829283879,0.7372252261983608,Strong
PNC,UVSP,0.7282378319090731,0.7372410299093871,Strong
HWC,TMP,0.7282025959032791,0.7372888227780493,Strong
HWC,WFC,0.7282003644332012,0.7372918493606162,Strong
BANF,HBNC,0.7282000016071837,0.7372923414668245,Strong
BBT,KEY,0.7281833621626032,0.7373149094347636,Strong
LGI,USA,0.7281488923326122,0.7373616584382291,Strong
AGD,GGZ,0.7281437326594431,0.7373686558846354,Strong
AX,FNB,0.7281348371766178,0.7373807196060692,Strong
OCFC,WAFD,0.7281135867027686,0.7374095379058118,Strong
AWK,SO,0.7280984015286864,0.7374301302107388,Strong
COP,IMO,0.7280896659308873,0.7374419761162402,Strong
CBSH,PFBC,0.7280841051918885,0.7374495166560373,Strong
NI,NWE,0.7280733168190234,0.7374641458145291,Strong
AEIS,KLAC,0.7280727205683206,0.7374649543289218,Strong
FFC,JQC,0.728047192620111,0.7374995693285373,Strong
FRT,O,0.7280442604169886,0.7375035451887827,Strong
AMP,IVZ,0.7280359722571987,0.7375147832319041,MST+Strong
EVV,HPF,0.7280358358152963,0.737514968234142,Strong
MKSI,TER,0.7280182166622768,0.7375388577393373,Strong
FBP,UCB,0.7279966421928926,0.7375681091358376,Strong
TCBI,WSBC,0.7279834751346345,0.7375859609094597,Strong
HFWA,IBCP,0.7279784722011039,0.7375927437263684,Strong
RJF,USB,0.7279769415255499,0.7375948189547565,Strong
ITW,LECO,0.7279701768039772,0.7376039902224265,MST+Strong
HAFC,WSBC,0.7279676292701113,0.7376074440105506,Strong
BOKF,HBNC,0.7279624515940967,0.73761446353214,Strong
CFR,GABC,0.7279553780352932,0.7376240532475968,Strong
INDB,RF,0.7279471506562937,0.7376352070552304,Strong
BANR,BSRR,0.7279414816589977,0.737642892382218,Strong
EVT,HPS,0.7279083617032568,0.737687790730934,Strong
GBCI,PGC,0.7279037435002477,0.7376940510804629,Strong
DFP,LDP,0.7278808461062141,0.7377250895744104,Strong
CFR,PFS,0.7278745996861445,0.737733556663726,Strong
BANF,BOKF,0.7278704482935432,0.7377391838671128,Strong
GS,MET,0.7278676501027483,0.7377429767842615,Strong
NBHC,TMP,0.7278600145721817,0.7377533265635855,Strong
PFBC,SBSI,0.72784512044506,0.7377735147793528,Strong
DPG,GDV,0.7278323284628015,0.7377908532059725,Strong
CCNE,PFBC,0.727829284196482,0.7377949793858969,Strong
BGR,CVE,0.7278180010679238,0.737810272267981,Strong
NBTB,RF,0.7277794871406084,0.7378624707347455,Strong
CTBI,RF,0.727768258882291,0.7378776878557977,Strong
AKR,NNN,0.72772074707563,0.7379420748600395,Strong
OSBC,UBSI,0.7277201012580455,0.737942950019789,Strong
CTBI,EWBC,0.7277192117559688,0.7379441553993517,Strong
RBCAA,TMP,0.7277183614036414,0.7379453077245747,Strong
FLC,JRI,0.7277142549712671,0.7379508723874957,Strong
EAD,KIO,0.7277024447193463,0.7379668763307113,Strong
BMRC,EFSC,0.7276928157790991,0.7379799241455027,Strong
OKE,WMB,0.7276861370169743,0.7379889741493781,Strong
MS,USB,0.7276838421457935,0.7379920837708308,Strong
CVBF,QCRH,0.727672602579788,0.7380073135412846,Strong
PAM,SUPV,0.7276560563987163,0.7380297332781162,Strong
FFIC,HOMB,0.7276290868089572,0.7380662750607736,Strong
HBAN,INDB,0.7276088638722727,0.738093674444819,Strong
BOH,GABC,0.7275852402460237,0.7381256800220086,Strong
CHCO,FHB,0.7275805976391077,0.7381319697193617,Strong
FFC,PFD,0.7275499475826575,0.7381734923679426,Strong
CFG,NWBI,0.7275458827699249,0.7381789989292232,Strong
FCBC,SBCF,0.7275357040768335,0.7381927877230533,Strong
EMR,ITT,0.7275314195166015,0.7381985918211962,Strong
ARCC,NMFC,0.7275285684362014,0.7382024540243667,MST+Strong
BANF,BBT,0.7275200447222676,0.7382140005143933,Strong
RY,SLF,0.7275183890381374,0.7382162433350578,Strong
BPOP,MTB,0.7275178057379609,0.7382170334827545,Strong
NAN,NRK,0.7274734166902304,0.738277161111963,MST+Strong
BGB,LDP,0.7274698582352409,0.7382819810407932,Strong
FFIN,IBCP,0.7274415704102994,0.7383202957926872,Strong
PFBC,PFS,0.7274315856918625,0.7383338192283183,Strong
HTD,UTF,0.7274301740470638,0.7383357311588492,Strong
EVV,HPS,0.7274087017947758,0.7383648125489516,Strong
EWBC,MET,0.7273971072570758,0.7383805153752693,Strong
GAM,RMT,0.7273965742411561,0.7383812372465106,Strong
DPG,FPF,0.7273803816676699,0.7384031667488027,Strong
NTRS,TFC,0.7273784001347351,0.738405850281896,Strong
UCB,WFC,0.7273699178999679,0.7384173374183899,Strong
EVRG,XEL,0.7273683318899139,0.738419485265775,Strong
IDA,WTRG,0.7273654497848323,0.7384233883283596,Strong
LGI,RVT,0.7273542039010361,0.7384386177590713,Strong
IBOC,WASH,0.7273333385800267,0.7384668732177135,Strong
PNC,SRCE,0.7273183763477586,0.7384871341495955,Strong
ETV,RVT,0.7273179099171475,0.7384877657522195,Strong
FFBC,HTB,0.7273153676976071,0.7384912082108939,Strong
SFBS,WTFC,0.7273036906284163,0.738507020104188,Strong
FFIN,TRST,0.7272945792778472,0.7385193575284981,Strong
AX,PNFP,0.7272865627587024,0.7385302123018361,Strong
SFBS,WABC,0.7272749835315885,0.7385458908807381,Strong
FMBH,HFWA,0.7272705883652311,0.7385518419647586,Strong
AROW,RNST,0.7272664425267426,0.7385574554132637,Strong
ETW,RMT,0.7272643521845155,0.7385602857119851,Strong
FHB,OCFC,0.7272625412709555,0.7385627376588187,Strong
AN,LAD,0.7272573577672143,0.738569755991654,MST+Strong
AROW,RBCAA,0.7272372059490803,0.7385970404096129,Strong
CVBF,WTFC,0.7272283372457754,0.7386090478111199,Strong
PTEN,SLB,0.7272139158027013,0.7386285726903593,Strong
FMBH,PNFP,0.7272133574015777,0.73862932868716,Strong
FBK,FULT,0.7272010899735909,0.738645936868821,Strong
AVB,INVH,0.7271949292670018,0.7386542773625537,Strong
BBD,BBDO,0.7271796217866313,0.7386750005426861,MST+Strong
GGZ,LGI,0.7271713669613052,0.7386861756371169,Strong
GTY,NNN,0.7271524492527831,0.738711785133034,Strong
HPS,NRO,0.727146550169273,0.7387197707259865,Strong
AEE,WTRG,0.7271436260060004,0.7387237291355946,Strong
MSBI,PFS,0.7271332580659898,0.7387377639379351,Strong
CNOB,GABC,0.7271283264067642,0.738744439699191,Strong
CFR,SFBS,0.7271037920667578,0.7387776498152095,Strong
FCF,OFG,0.7270949280612932,0.7387896479224744,Strong
CFG,FIBK,0.7270871357820087,0.7388001952057015,Strong
CBU,ZION,0.7270705153085115,0.7388226914375173,Strong
AEE,BKH,0.7270701627596149,0.7388231686139588,Strong
BGR,PSX,0.7270629300566956,0.7388329580403197,Strong
FMBH,TRST,0.7270603327774472,0.7388364734128288,Strong
AMP,BLK,0.7270489131953622,0.7388519294210956,MST+Strong
VCV,VMO,0.727044743579532,0.7388575727709205,Strong
CCNE,SBCF,0.7270371337820581,0.7388678721096782,Strong
CTBI,MSBI,0.7270172995287909,0.7388947157358876,Strong
SBCF,WAL,0.7270151292793603,0.7388976528865682,Strong
FMNB,SRCE,0.7270069536028906,0.7389087174977832,Strong
ATO,OGE,0.7270068311024842,0.7389088832833394,Strong
CBU,CNOB,0.727004320252559,0.7389122813263304,Strong
EOG,SU,0.7270011639071391,0.7389165529244299,Strong
AX,UCB,0.726985594915816,0.7389376226504968,Strong
PGC,RF,0.7269825465713791,0.7389417479458322,Strong
USB,WSFS,0.7269818101086892,0.7389427445902839,Strong
FBK,QCRH,0.7269755124505329,0.7389512670663297,Strong
ASB,MSBI,0.7269655877358866,0.7389646977550598,Strong
AWF,DSU,0.7269602578171535,0.7389719104036994,Strong
BBT,GABC,0.7269454336144836,0.7389919707080942,Strong
BANR,CCBG,0.7269432128020449,0.7389949758935511,Strong
C,EWBC,0.7269309201067846,0.7390116100484693,Strong
GDV,NRO,0.7269158959441242,0.7390319398454654,Strong
BGH,ERC,0.7268976771166932,0.7390565917212386,Strong
KMI,KYN,0.7268955969290445,0.7390594063686025,Strong
HBNC,SBSI,0.7268914278487212,0.7390650474096022,Strong
LNC,MS,0.7268913062833184,0.7390652118949742,Strong
SKT,SPG,0.7268882389100055,0.7390693622252169,Strong
DX,ORC,0.7268673783584817,0.7390975871175853,Strong
CFG,TCBK,0.726862537419644,0.7391041368851293,Strong
CMS,PPL,0.7268572278912419,0.7391113205854152,Strong
CCBG,FISI,0.7268283912440651,0.7391503348520312,Strong
IHG,MAR,0.7268266560863369,0.7391526823514383,MST+Strong
TRMK,WTBA,0.7268239069152718,0.7391564016968645,Strong
CHH,MAR,0.7268142918249394,0.7391694097770288,MST+Strong
HTGC,MAIN,0.7268093543307083,0.7391760895338698,MST+Strong
AROW,DCOM,0.7268049889396492,0.7391819952628051,Strong
BKU,GSBC,0.7268046145797918,0.7391825017141682,Strong
CBSH,SYBT,0.7268012991374252,0.7391869869830973,Strong
SF,STT,0.7268000003804599,0.7391887439883539,Strong
HOMB,HTH,0.7267891905479862,0.7392033677574985,Strong
CVBF,TFC,0.7267809533220307,0.73921451105612,Strong
KEY,TCBK,0.7267700750880703,0.7392292268463547,Strong
CBSH,KEY,0.7267480274293545,0.7392590514435998,Strong
IIM,VPV,0.726746160607445,0.7392615767000947,Strong
BANF,SYBT,0.7267198631029546,0.7392971485093737,Strong
